timestamp,hour_of_day,day_of_year,month,day_of_week,solar_irradiance,temperature_c,humidity_pct,wind_speed_ms,cloud_cover,pressure_hpa,solar_zenith_deg,solar_azimuth_deg,power_output_kw
2023-04-12 19:00:00,19,102,4,2,0.0,19.0,60.28,3.31,0.275,1009.9,90.0,285.0,0.0
2023-04-12 20:00:00,20,102,4,2,0.0,18.59,73.98,2.53,0.454,1014.8,90.0,300.0,0.0
2023-04-12 21:00:00,21,102,4,2,0.0,21.84,52.67,2.99,0.512,1009.6,90.0,315.0,0.0
2023-04-12 22:00:00,22,102,4,2,0.0,20.88,75.05,6.51,0.466,1011.9,90.0,330.0,0.0
2023-04-12 23:00:00,23,102,4,2,0.0,20.12,73.59,3.89,0.401,1009.3,90.0,345.0,0.0
2023-04-13 00:00:00,0,103,4,3,0.0,19.46,61.44,2.15,0.464,1007.3,90.0,0.0,0.0
2023-04-13 01:00:00,1,103,4,3,0.0,17.93,82.22,4.69,0.436,1024.8,90.0,15.0,0.0
2023-04-13 02:00:00,2,103,4,3,0.0,19.21,61.83,9.41,0.24,1016.9,90.0,30.0,0.0
2023-04-13 03:00:00,3,103,4,3,0.0,19.27,58.1,2.03,0.185,1005.1,90.0,45.0,0.0
2023-04-13 04:00:00,4,103,4,3,0.0,19.66,68.27,1.11,0.271,1011.9,90.0,60.0,0.0
2023-04-13 05:00:00,5,103,4,3,0.0,16.88,58.34,3.41,0.261,1005.3,90.0,75.0,0.0
2023-04-13 06:00:00,6,103,4,3,0.0,19.09,62.06,4.77,0.354,1013.7,90.0,90.0,0.0
2023-04-13 07:00:00,7,103,4,3,165.94,20.27,70.95,8.52,0.36,1011.1,77.35,105.0,1438.125
2023-04-13 08:00:00,8,103,4,3,322.26,19.54,65.03,2.08,0.356,1014.2,64.96,120.0,2794.209
2023-04-13 09:00:00,9,103,4,3,462.36,23.07,77.14,2.93,0.357,998.0,53.24,135.0,4012.535
2023-04-13 10:00:00,10,103,4,3,626.77,24.48,50.54,2.58,0.271,999.8,42.86,150.0,5465.716
2023-04-13 11:00:00,11,103,4,3,675.73,23.49,64.77,5.1,0.282,1012.0,35.16,165.0,5881.871
2023-04-13 12:00:00,12,103,4,3,647.71,21.77,75.1,1.73,0.368,1019.3,32.18,180.0,5617.961
2023-04-13 13:00:00,13,103,4,3,639.92,23.34,72.01,7.76,0.359,1013.6,35.16,195.0,5555.721
2023-04-13 14:00:00,14,103,4,3,582.52,24.19,58.83,4.67,0.33,1006.9,42.86,210.0,5061.576
2023-04-13 15:00:00,15,103,4,3,401.22,23.5,82.84,1.58,0.495,1005.8,53.24,225.0,3460.517
2023-04-13 16:00:00,16,103,4,3,306.62,21.56,52.77,2.81,0.393,1022.9,64.96,240.0,2653.052
2023-04-13 17:00:00,17,103,4,3,175.75,21.28,66.41,3.66,0.331,1005.5,77.35,255.0,1527.596
2023-04-13 18:00:00,18,103,4,3,2.82,18.68,77.68,2.15,0.408,1015.2,90.0,270.0,25.065
2023-04-13 19:00:00,19,103,4,3,0.0,19.71,78.38,2.16,0.366,1003.4,90.0,285.0,0.0
2023-04-13 20:00:00,20,103,4,3,0.0,17.01,62.22,2.21,0.298,1010.9,90.0,300.0,0.0
2023-04-13 21:00:00,21,103,4,3,0.0,18.48,68.27,2.18,0.241,1019.7,90.0,315.0,0.0
2023-04-13 22:00:00,22,103,4,3,0.0,21.06,72.95,0.92,0.319,1002.2,90.0,330.0,0.0
2023-04-13 23:00:00,23,103,4,3,0.0,19.83,66.42,5.71,0.33,1006.5,90.0,345.0,0.0
2023-04-14 00:00:00,0,104,4,4,0.0,19.94,58.29,7.15,0.337,1021.7,90.0,0.0,0.0
2023-04-14 01:00:00,1,104,4,4,0.0,20.62,54.21,1.17,0.371,1023.7,90.0,15.0,0.0
2023-04-14 02:00:00,2,104,4,4,0.0,19.72,65.2,3.59,0.46,1021.9,90.0,30.0,0.0
2023-04-14 03:00:00,3,104,4,4,0.0,18.42,64.56,2.72,0.335,1016.1,90.0,45.0,0.0
2023-04-14 04:00:00,4,104,4,4,0.0,19.48,61.71,2.69,0.318,998.9,90.0,60.0,0.0
2023-04-14 05:00:00,5,104,4,4,0.0,17.58,82.78,1.94,0.246,1006.8,90.0,75.0,0.0
2023-04-14 06:00:00,6,104,4,4,0.0,21.58,69.18,2.64,0.249,1016.6,90.0,90.0,0.0
2023-04-14 07:00:00,7,104,4,4,191.91,19.19,65.87,12.79,0.325,1004.2,77.29,105.0,1674.895
2023-04-14 08:00:00,8,104,4,4,361.26,24.73,60.38,5.21,0.246,1004.2,64.84,120.0,3149.14
2023-04-14 09:00:00,9,104,4,4,526.39,21.46,62.69,3.16,0.207,1022.6,53.04,135.0,4595.278
2023-04-14 10:00:00,10,104,4,4,542.63,24.21,70.14,1.43,0.387,1005.4,42.57,150.0,4698.825
2023-04-14 11:00:00,11,104,4,4,644.18,26.5,54.04,2.48,0.343,1025.8,34.78,165.0,5558.31
2023-04-14 12:00:00,12,104,4,4,723.72,24.21,54.99,3.26,0.25,1018.5,31.75,180.0,6308.743
2023-04-14 13:00:00,13,104,4,4,642.0,23.2,64.72,1.99,0.324,1017.9,34.78,195.0,5574.017
2023-04-14 14:00:00,14,104,4,4,586.1,23.33,42.87,3.77,0.33,1013.1,42.57,210.0,5093.342
2023-04-14 15:00:00,15,104,4,4,453.59,21.35,60.62,3.05,0.358,1032.6,53.04,225.0,3931.977
2023-04-14 16:00:00,16,104,4,4,367.2,18.78,74.25,5.39,0.254,1016.9,64.84,240.0,3203.929
2023-04-14 17:00:00,17,104,4,4,190.19,21.75,71.28,2.08,0.269,1010.5,77.29,255.0,1659.019
2023-04-14 18:00:00,18,104,4,4,0.0,16.78,55.42,4.44,0.236,1011.8,90.0,270.0,0.0
2023-04-14 19:00:00,19,104,4,4,0.0,16.73,66.53,4.69,0.19,1015.7,90.0,285.0,0.0
2023-04-14 20:00:00,20,104,4,4,0.0,17.9,56.45,3.92,0.218,1015.4,90.0,300.0,0.0
2023-04-14 21:00:00,21,104,4,4,0.0,18.83,62.67,2.87,0.342,1015.9,90.0,315.0,0.0
2023-04-14 22:00:00,22,104,4,4,0.0,20.55,63.9,4.93,0.419,1016.4,90.0,330.0,0.0
2023-04-14 23:00:00,23,104,4,4,0.0,22.22,71.4,2.32,0.346,1017.2,90.0,345.0,0.0
2023-04-15 00:00:00,0,105,4,5,0.0,19.62,74.01,1.08,0.262,1000.1,90.0,0.0,0.0
2023-04-15 01:00:00,1,105,4,5,0.0,19.09,64.29,2.63,0.333,1016.7,90.0,15.0,0.0
2023-04-15 02:00:00,2,105,4,5,0.0,22.66,52.78,3.38,0.3,1022.3,90.0,30.0,0.0
2023-04-15 03:00:00,3,105,4,5,0.0,21.03,52.51,2.02,0.339,1013.7,90.0,45.0,0.0
2023-04-15 04:00:00,4,105,4,5,0.0,21.39,75.7,3.13,0.339,1014.9,90.0,60.0,0.0
2023-04-15 05:00:00,5,105,4,5,0.0,21.27,64.24,1.1,0.328,1013.7,90.0,75.0,0.0
2023-04-15 06:00:00,6,105,4,5,0.0,19.64,66.91,4.8,0.368,1013.1,90.0,90.0,0.0
2023-04-15 07:00:00,7,105,4,5,167.0,20.48,58.55,4.73,0.359,1017.1,77.23,105.0,1448.176
2023-04-15 08:00:00,8,105,4,5,294.86,20.58,77.11,3.27,0.465,1013.3,64.71,120.0,2545.993
2023-04-15 09:00:00,9,105,4,5,473.49,23.92,69.81,7.1,0.356,1013.2,52.84,135.0,4111.228
2023-04-15 10:00:00,10,105,4,5,562.07,24.05,62.08,1.91,0.391,1010.8,42.28,150.0,4873.888
2023-04-15 11:00:00,11,105,4,5,584.56,24.84,58.11,5.33,0.424,1006.8,34.39,165.0,5053.269
2023-04-15 12:00:00,12,105,4,5,583.34,21.2,70.39,4.2,0.448,1000.6,31.32,180.0,5035.559
2023-04-15 13:00:00,13,105,4,5,683.68,25.27,47.58,2.56,0.285,1011.2,34.39,195.0,5945.482
2023-04-15 14:00:00,14,105,4,5,655.67,22.78,66.28,3.01,0.183,1009.8,42.28,210.0,5727.6
2023-04-15 15:00:00,15,105,4,5,508.13,19.69,64.14,3.17,0.27,1026.4,52.84,225.0,4427.2
2023-04-15 16:00:00,16,105,4,5,356.98,20.06,67.91,3.9,0.277,1017.2,64.71,240.0,3109.175
2023-04-15 17:00:00,17,105,4,5,185.45,20.29,65.66,3.58,0.262,1011.8,77.23,255.0,1615.804
2023-04-15 18:00:00,18,105,4,5,14.32,18.93,73.62,1.46,0.251,1014.9,90.0,270.0,126.492
2023-04-15 19:00:00,19,105,4,5,0.0,18.99,73.48,5.43,0.221,1014.7,90.0,285.0,0.0
2023-04-15 20:00:00,20,105,4,5,0.0,18.69,76.83,5.72,0.324,1020.1,90.0,300.0,0.0
2023-04-15 21:00:00,21,105,4,5,0.0,19.83,68.25,3.6,0.317,1009.2,90.0,315.0,0.0
2023-04-15 22:00:00,22,105,4,5,0.0,19.3,66.26,5.97,0.268,1018.3,90.0,330.0,0.0
2023-04-15 23:00:00,23,105,4,5,0.0,20.22,61.2,1.98,0.29,1006.7,90.0,345.0,0.0
2023-04-16 00:00:00,0,106,4,6,0.0,20.43,62.74,8.91,0.339,1011.0,90.0,0.0,0.0
2023-04-16 01:00:00,1,106,4,6,0.0,22.1,69.2,1.98,0.354,1005.2,90.0,15.0,0.0
2023-04-16 02:00:00,2,106,4,6,0.0,19.28,67.62,6.05,0.296,1002.2,90.0,30.0,0.0
2023-04-16 03:00:00,3,106,4,6,0.0,20.03,76.98,3.73,0.314,1029.2,90.0,45.0,0.0
2023-04-16 04:00:00,4,106,4,6,0.0,22.67,63.23,4.18,0.312,1015.9,90.0,60.0,0.0
2023-04-16 05:00:00,5,106,4,6,0.0,18.36,55.54,7.08,0.237,1013.8,90.0,75.0,0.0
2023-04-16 06:00:00,6,106,4,6,0.0,19.65,67.51,4.84,0.253,1008.4,90.0,90.0,0.0
2023-04-16 07:00:00,7,106,4,6,200.29,19.86,72.89,2.1,0.218,1021.5,77.17,105.0,1751.426
2023-04-16 08:00:00,8,106,4,6,352.7,20.31,70.61,4.59,0.288,1015.7,64.59,120.0,3069.134
2023-04-16 09:00:00,9,106,4,6,412.12,23.36,71.44,11.85,0.468,1011.6,52.64,135.0,3556.135
2023-04-16 10:00:00,10,106,4,6,455.21,25.65,75.53,10.26,0.549,1003.5,41.99,150.0,3902.284
2023-04-16 11:00:00,11,106,4,6,509.39,27.2,67.75,6.12,0.542,1022.6,34.01,165.0,4338.711
2023-04-16 12:00:00,12,106,4,6,516.83,24.13,55.89,4.41,0.568,1012.3,30.89,180.0,4439.779
2023-04-16 13:00:00,13,106,4,6,545.22,24.81,73.99,2.08,0.505,1007.6,34.01,195.0,4698.97
2023-04-16 14:00:00,14,106,4,6,460.12,24.47,70.71,4.3,0.552,1011.2,41.99,210.0,3956.492
2023-04-16 15:00:00,15,106,4,6,388.44,22.71,68.2,3.18,0.519,1026.3,52.64,225.0,3344.693
2023-04-16 16:00:00,16,106,4,6,355.24,24.11,53.7,2.4,0.29,1021.3,64.59,240.0,3092.592
2023-04-16 17:00:00,17,106,4,6,140.89,20.98,63.5,2.98,0.484,1010.4,77.17,255.0,1212.23
2023-04-16 18:00:00,18,106,4,6,4.53,21.82,50.81,2.13,0.302,1034.3,90.0,270.0,39.813
2023-04-16 19:00:00,19,106,4,6,0.0,18.62,66.4,13.52,0.43,1014.6,90.0,285.0,0.0
2023-04-16 20:00:00,20,106,4,6,0.0,16.46,67.25,2.64,0.412,1001.3,90.0,300.0,0.0
2023-04-16 21:00:00,21,106,4,6,0.0,18.56,68.59,5.39,0.372,1013.6,90.0,315.0,0.0
2023-04-16 22:00:00,22,106,4,6,0.0,17.77,82.3,3.34,0.351,1009.0,90.0,330.0,0.0
2023-04-16 23:00:00,23,106,4,6,0.0,22.09,72.68,1.55,0.285,1018.0,90.0,345.0,0.0
2023-04-17 00:00:00,0,107,4,0,0.0,22.29,64.25,3.16,0.241,1012.9,90.0,0.0,0.0
2023-04-17 01:00:00,1,107,4,0,0.0,19.31,61.05,3.47,0.277,1007.8,90.0,15.0,0.0
2023-04-17 02:00:00,2,107,4,0,0.0,18.78,57.39,8.27,0.232,1017.1,90.0,30.0,0.0
2023-04-17 03:00:00,3,107,4,0,0.0,19.21,75.18,3.12,0.25,1001.3,90.0,45.0,0.0
2023-04-17 04:00:00,4,107,4,0,0.0,20.65,56.23,1.8,0.301,1014.8,90.0,60.0,0.0
2023-04-17 05:00:00,5,107,4,0,0.0,18.97,59.98,1.68,0.376,1031.8,90.0,75.0,0.0
2023-04-17 06:00:00,6,107,4,0,0.0,21.2,87.86,6.19,0.365,1022.2,90.0,90.0,0.0
2023-04-17 07:00:00,7,107,4,0,162.91,20.96,67.17,2.27,0.426,1003.7,77.11,105.0,1409.54
2023-04-17 08:00:00,8,107,4,0,274.2,24.0,84.68,3.52,0.514,1024.9,64.47,120.0,2359.463
2023-04-17 09:00:00,9,107,4,0,493.32,24.22,60.82,1.19,0.302,1014.1,52.44,135.0,4290.15
2023-04-17 10:00:00,10,107,4,0,535.99,22.16,77.32,9.13,0.404,1007.9,41.71,150.0,4636.366
2023-04-17 11:00:00,11,107,4,0,635.3,22.35,68.58,1.88,0.366,1013.6,33.62,165.0,5509.78
2023-04-17 12:00:00,12,107,4,0,725.17,24.69,57.09,5.75,0.271,1021.9,30.45,180.0,6318.24
2023-04-17 13:00:00,13,107,4,0,742.32,23.97,54.15,6.41,0.174,1008.8,33.62,195.0,6486.659
2023-04-17 14:00:00,14,107,4,0,748.09,25.75,39.81,11.92,0.06,1000.9,41.71,210.0,6558.789
2023-04-17 15:00:00,15,107,4,0,594.38,23.79,52.45,1.8,0.124,1006.1,52.44,225.0,5219.456
2023-04-17 16:00:00,16,107,4,0,411.83,21.69,67.61,3.47,0.124,1013.7,64.47,240.0,3612.535
2023-04-17 17:00:00,17,107,4,0,225.16,23.94,58.72,18.0,0.074,1005.4,77.11,255.0,1981.016
2023-04-17 18:00:00,18,107,4,0,8.47,19.74,60.08,2.33,0.172,1014.3,90.0,270.0,74.848
2023-04-17 19:00:00,19,107,4,0,0.0,17.34,67.31,3.18,0.256,1009.9,90.0,285.0,0.0
2023-04-17 20:00:00,20,107,4,0,0.0,18.07,76.68,5.29,0.327,1003.5,90.0,300.0,0.0
2023-04-17 21:00:00,21,107,4,0,0.0,19.17,56.55,5.9,0.299,1017.2,90.0,315.0,0.0
2023-04-17 22:00:00,22,107,4,0,0.0,21.86,67.12,10.6,0.244,1016.8,90.0,330.0,0.0
2023-04-17 23:00:00,23,107,4,0,0.0,18.68,57.56,2.43,0.376,1015.5,90.0,345.0,0.0
2023-04-18 00:00:00,0,108,4,1,0.0,21.84,43.26,2.46,0.301,998.7,90.0,0.0,0.0
2023-04-18 01:00:00,1,108,4,1,0.0,20.17,62.56,3.66,0.333,1003.5,90.0,15.0,0.0
2023-04-18 02:00:00,2,108,4,1,0.0,18.19,62.73,9.22,0.209,1018.3,90.0,30.0,0.0
2023-04-18 03:00:00,3,108,4,1,0.0,21.2,63.99,2.32,0.331,1010.8,90.0,45.0,0.0
2023-04-18 04:00:00,4,108,4,1,0.0,22.34,64.94,2.77,0.334,1018.9,90.0,60.0,0.0
2023-04-18 05:00:00,5,108,4,1,0.0,20.72,70.78,2.4,0.309,1005.4,90.0,75.0,0.0
2023-04-18 06:00:00,6,108,4,1,0.0,20.28,61.07,2.95,0.315,1004.6,90.0,90.0,0.0
2023-04-18 07:00:00,7,108,4,1,172.64,24.39,53.98,2.46,0.362,1008.8,77.05,105.0,1497.673
2023-04-18 08:00:00,8,108,4,1,353.85,24.36,72.03,4.21,0.298,1012.9,64.35,120.0,3078.188
2023-04-18 09:00:00,9,108,4,1,438.3,24.55,76.24,2.87,0.441,1016.6,52.25,135.0,3790.101
2023-04-18 10:00:00,10,108,4,1,537.73,21.01,70.78,6.2,0.451,1014.2,41.42,150.0,4650.469
2023-04-18 11:00:00,11,108,4,1,617.32,23.38,69.58,3.34,0.385,1016.9,33.24,165.0,5345.486
2023-04-18 12:00:00,12,108,4,1,533.58,24.24,76.63,1.12,0.556,1017.0,30.02,180.0,4587.009
2023-04-18 13:00:00,13,108,4,1,534.18,25.12,75.08,8.53,0.51,1007.9,33.24,195.0,4596.123
2023-04-18 14:00:00,14,108,4,1,496.54,25.37,56.87,5.44,0.495,1022.8,41.42,210.0,4273.657
2023-04-18 15:00:00,15,108,4,1,411.69,21.83,66.6,6.8,0.452,1008.3,52.25,225.0,3551.076
2023-04-18 16:00:00,16,108,4,1,311.29,23.43,52.95,2.81,0.404,1005.2,64.35,240.0,2693.016
2023-04-18 17:00:00,17,108,4,1,171.35,19.85,70.51,11.47,0.363,1015.4,77.05,255.0,1485.989
2023-04-18 18:00:00,18,108,4,1,8.56,21.63,72.08,5.24,0.383,1010.8,90.0,270.0,75.364
2023-04-18 19:00:00,19,108,4,1,0.0,17.87,57.99,5.24,0.317,1023.3,90.0,285.0,0.0
2023-04-18 20:00:00,20,108,4,1,0.0,20.43,72.3,0.91,0.322,1010.4,90.0,300.0,0.0
2023-04-18 21:00:00,21,108,4,1,0.0,20.94,75.49,3.0,0.385,1007.0,90.0,315.0,0.0
2023-04-18 22:00:00,22,108,4,1,0.0,19.99,79.59,4.9,0.333,1009.5,90.0,330.0,0.0
2023-04-18 23:00:00,23,108,4,1,0.0,21.02,64.2,4.0,0.265,1015.2,90.0,345.0,0.0
2023-04-19 00:00:00,0,109,4,2,0.0,19.76,69.25,2.38,0.213,1015.8,90.0,0.0,0.0
2023-04-19 01:00:00,1,109,4,2,0.0,20.78,76.62,0.64,0.285,1004.7,90.0,15.0,0.0
2023-04-19 02:00:00,2,109,4,2,0.0,19.25,56.61,3.72,0.224,1014.2,90.0,30.0,0.0
2023-04-19 03:00:00,3,109,4,2,0.0,21.19,61.53,4.04,0.131,1009.4,90.0,45.0,0.0
2023-04-19 04:00:00,4,109,4,2,0.0,20.37,55.73,8.0,0.268,1011.7,90.0,60.0,0.0
2023-04-19 05:00:00,5,109,4,2,0.0,20.44,67.7,4.89,0.335,1011.0,90.0,75.0,0.0
2023-04-19 06:00:00,6,109,4,2,0.0,20.68,63.92,3.74,0.265,1016.0,90.0,90.0,0.0
2023-04-19 07:00:00,7,109,4,2,159.46,20.45,63.86,3.58,0.418,1018.6,76.99,105.0,1378.474
2023-04-19 08:00:00,8,109,4,2,360.69,25.86,67.06,3.68,0.291,1013.3,64.22,120.0,3129.038
2023-04-19 09:00:00,9,109,4,2,470.9,23.27,59.15,2.53,0.343,1024.6,52.05,135.0,4084.97
2023-04-19 10:00:00,10,109,4,2,619.88,25.86,58.9,2.57,0.289,1024.6,41.13,150.0,5375.394
2023-04-19 11:00:00,11,109,4,2,739.39,22.86,72.08,3.76,0.222,1017.1,32.85,165.0,6457.284
2023-04-19 12:00:00,12,109,4,2,690.18,21.36,82.59,7.14,0.327,1020.1,29.58,180.0,5996.416
2023-04-19 13:00:00,13,109,4,2,797.88,24.99,70.8,5.37,0.117,1004.5,32.85,195.0,6995.921
2023-04-19 14:00:00,14,109,4,2,717.4,25.81,61.15,4.53,0.135,1012.7,41.13,210.0,6270.021
2023-04-19 15:00:00,15,109,4,2,502.62,25.4,67.79,1.39,0.262,1002.2,52.05,225.0,4365.967
2023-04-19 16:00:00,16,109,4,2,380.93,24.15,63.72,5.93,0.184,1012.9,64.22,240.0,3325.258
2023-04-19 17:00:00,17,109,4,2,211.0,21.46,46.39,4.22,0.138,1009.6,76.99,255.0,1848.892
2023-04-19 18:00:00,18,109,4,2,0.0,21.61,50.46,14.88,0.184,1012.9,90.0,270.0,0.0
2023-04-19 19:00:00,19,109,4,2,0.0,18.75,63.08,3.51,0.168,1009.1,90.0,285.0,0.0
2023-04-19 20:00:00,20,109,4,2,0.0,17.83,82.8,5.17,0.234,1011.7,90.0,300.0,0.0
2023-04-19 21:00:00,21,109,4,2,0.0,21.07,55.59,4.52,0.249,1016.6,90.0,315.0,0.0
2023-04-19 22:00:00,22,109,4,2,0.0,21.1,71.41,3.29,0.273,1006.5,90.0,330.0,0.0
2023-04-19 23:00:00,23,109,4,2,0.0,19.95,59.39,3.38,0.417,1013.4,90.0,345.0,0.0
2023-04-20 00:00:00,0,110,4,3,0.0,21.2,75.49,2.54,0.408,1016.1,90.0,0.0,0.0
2023-04-20 01:00:00,1,110,4,3,0.0,22.64,69.21,4.86,0.293,1009.7,90.0,15.0,0.0
2023-04-20 02:00:00,2,110,4,3,0.0,19.6,58.68,1.58,0.373,1004.2,90.0,30.0,0.0
2023-04-20 03:00:00,3,110,4,3,0.0,21.93,66.29,18.0,0.295,1013.7,90.0,45.0,0.0
2023-04-20 04:00:00,4,110,4,3,0.0,18.88,75.47,3.17,0.417,1019.9,90.0,60.0,0.0
2023-04-20 05:00:00,5,110,4,3,0.0,18.4,70.17,2.5,0.302,1016.6,90.0,75.0,0.0
2023-04-20 06:00:00,6,110,4,3,0.0,21.38,74.85,3.04,0.27,1007.9,90.0,90.0,0.0
2023-04-20 07:00:00,7,110,4,3,165.84,21.86,71.55,6.06,0.315,1009.2,76.93,105.0,1435.593
2023-04-20 08:00:00,8,110,4,3,344.88,23.1,79.41,5.22,0.306,1008.8,64.11,120.0,2996.05
2023-04-20 09:00:00,9,110,4,3,518.04,23.9,76.42,3.35,0.293,1002.0,51.86,135.0,4512.553
2023-04-20 10:00:00,10,110,4,3,580.56,25.82,67.55,2.66,0.361,1028.2,40.85,150.0,5019.111
2023-04-20 11:00:00,11,110,4,3,589.19,25.59,71.87,1.82,0.437,1014.7,32.47,165.0,5077.3
2023-04-20 12:00:00,12,110,4,3,686.05,25.63,61.84,3.32,0.352,1020.1,29.14,180.0,5941.97
2023-04-20 13:00:00,13,110,4,3,616.5,26.86,66.91,4.26,0.403,1012.1,32.47,195.0,5294.489
2023-04-20 14:00:00,14,110,4,3,615.23,25.74,67.79,0.93,0.301,1002.3,40.85,210.0,5334.544
2023-04-20 15:00:00,15,110,4,3,541.32,24.02,58.61,6.09,0.26,1018.4,51.86,225.0,4725.985
2023-04-20 16:00:00,16,110,4,3,348.13,24.51,76.49,4.69,0.343,1025.3,64.11,240.0,3025.136
2023-04-20 17:00:00,17,110,4,3,186.13,21.55,62.21,2.84,0.275,1005.0,76.93,255.0,1620.401
2023-04-20 18:00:00,18,110,4,3,2.96,20.55,69.8,3.48,0.339,1000.5,90.0,270.0,26.123
2023-04-20 19:00:00,19,110,4,3,0.0,21.86,64.33,2.04,0.314,1014.9,90.0,285.0,0.0
2023-04-20 20:00:00,20,110,4,3,0.0,18.58,79.84,3.68,0.297,1029.7,90.0,300.0,0.0
2023-04-20 21:00:00,21,110,4,3,0.0,21.53,54.74,1.0,0.299,1013.7,90.0,315.0,0.0
2023-04-20 22:00:00,22,110,4,3,0.0,21.45,57.09,6.22,0.374,1006.8,90.0,330.0,0.0
2023-04-20 23:00:00,23,110,4,3,0.0,21.16,61.53,3.02,0.31,1023.6,90.0,345.0,0.0
2023-04-21 00:00:00,0,111,4,4,0.0,23.8,61.98,1.11,0.352,1011.5,90.0,0.0,0.0
2023-04-21 01:00:00,1,111,4,4,0.0,20.92,70.15,6.5,0.472,1008.9,90.0,15.0,0.0
2023-04-21 02:00:00,2,111,4,4,0.0,23.76,58.59,2.61,0.541,1017.6,90.0,30.0,0.0
2023-04-21 03:00:00,3,111,4,4,0.0,19.49,74.05,2.47,0.532,1020.8,90.0,45.0,0.0
2023-04-21 04:00:00,4,111,4,4,0.0,21.03,58.85,2.66,0.452,1000.3,90.0,60.0,0.0
2023-04-21 05:00:00,5,111,4,4,0.0,20.74,68.8,2.47,0.366,1016.9,90.0,75.0,0.0
2023-04-21 06:00:00,6,111,4,4,0.0,22.27,75.63,4.9,0.346,1004.4,90.0,90.0,0.0
2023-04-21 07:00:00,7,111,4,4,200.92,20.1,72.54,3.14,0.238,1005.1,76.88,105.0,1755.902
2023-04-21 08:00:00,8,111,4,4,372.45,23.68,60.6,2.64,0.266,1019.1,63.99,120.0,3246.636
2023-04-21 09:00:00,9,111,4,4,510.58,25.32,57.79,2.82,0.296,1011.4,51.67,135.0,4437.853
2023-04-21 10:00:00,10,111,4,4,625.48,24.08,84.2,7.15,0.295,1006.3,40.57,150.0,5443.995
2023-04-21 11:00:00,11,111,4,4,660.48,24.04,70.21,2.29,0.346,1020.4,32.08,165.0,5733.486
2023-04-21 12:00:00,12,111,4,4,659.06,24.18,70.02,3.24,0.357,1017.7,28.7,180.0,5712.053
2023-04-21 13:00:00,13,111,4,4,578.47,25.71,73.61,1.87,0.454,1013.3,32.08,195.0,4978.168
2023-04-21 14:00:00,14,111,4,4,605.03,22.19,69.91,7.2,0.305,1008.7,40.57,210.0,5257.578
2023-04-21 15:00:00,15,111,4,4,507.52,21.97,69.46,2.3,0.277,1008.7,51.67,225.0,4415.841
2023-04-21 16:00:00,16,111,4,4,325.12,23.23,68.65,8.53,0.369,1000.7,63.99,240.0,2816.001
2023-04-21 17:00:00,17,111,4,4,195.86,23.02,66.88,14.71,0.284,1026.7,76.88,255.0,1708.279
2023-04-21 18:00:00,18,111,4,4,10.67,21.52,64.07,5.19,0.325,1014.7,90.0,270.0,94.796
2023-04-21 19:00:00,19,111,4,4,0.0,20.97,67.66,2.28,0.4,1004.6,90.0,285.0,0.0
2023-04-21 20:00:00,20,111,4,4,0.0,17.53,81.83,1.91,0.33,1029.5,90.0,300.0,0.0
2023-04-21 21:00:00,21,111,4,4,0.0,18.48,76.01,6.93,0.346,1011.2,90.0,315.0,0.0
2023-04-21 22:00:00,22,111,4,4,0.0,22.43,58.51,4.04,0.297,1018.6,90.0,330.0,0.0
2023-04-21 23:00:00,23,111,4,4,0.0,19.2,76.8,3.38,0.383,1008.4,90.0,345.0,0.0
2023-04-22 00:00:00,0,112,4,5,0.0,22.05,64.75,4.65,0.295,1012.1,90.0,0.0,0.0
2023-04-22 01:00:00,1,112,4,5,0.0,18.54,60.64,1.94,0.216,1012.2,90.0,15.0,0.0
2023-04-22 02:00:00,2,112,4,5,0.0,22.3,68.18,2.98,0.28,1016.9,90.0,30.0,0.0
2023-04-22 03:00:00,3,112,4,5,0.0,21.28,57.7,1.91,0.223,1022.0,90.0,45.0,0.0
2023-04-22 04:00:00,4,112,4,5,0.0,22.84,56.53,4.23,0.248,1009.9,90.0,60.0,0.0
2023-04-22 05:00:00,5,112,4,5,0.0,22.47,72.49,5.08,0.156,1012.0,90.0,75.0,0.0
2023-04-22 06:00:00,6,112,4,5,0.0,20.76,56.35,6.66,0.282,1024.7,90.0,90.0,0.0
2023-04-22 07:00:00,7,112,4,5,178.21,21.5,67.82,2.33,0.316,1016.9,76.82,105.0,1547.234
2023-04-22 08:00:00,8,112,4,5,346.19,23.76,72.06,6.3,0.347,1012.6,63.87,120.0,3006.366
2023-04-22 09:00:00,9,112,4,5,507.61,23.36,57.27,1.21,0.272,1021.4,51.47,135.0,4415.843
2023-04-22 10:00:00,10,112,4,5,706.32,19.83,73.02,1.77,0.149,1010.9,40.28,150.0,6184.632
2023-04-22 11:00:00,11,112,4,5,654.63,24.72,69.38,5.0,0.354,1009.3,31.7,165.0,5679.607
2023-04-22 12:00:00,12,112,4,5,727.66,23.99,90.82,4.73,0.268,1015.3,28.25,180.0,6334.32
2023-04-22 13:00:00,13,112,4,5,667.65,24.34,65.39,4.35,0.326,1013.8,31.7,195.0,5797.441
2023-04-22 14:00:00,14,112,4,5,660.58,25.19,77.09,1.31,0.253,1009.6,40.28,210.0,5759.199
2023-04-22 15:00:00,15,112,4,5,567.53,25.97,49.88,6.43,0.155,1015.6,51.47,225.0,4944.85
