timestamp,hour_of_day,day_of_year,month,day_of_week,is_weekend,temperature_c,humidity_pct,wind_speed_ms,solar_irradiance,solar_generation_kw,demand_mw,solar_contribution_pct
2023-03-29 10:00:00,10,88,3,2,0,20.32,73.62,6.19,484.26,4187.605,4500.0,35.0
2023-03-29 11:00:00,11,88,3,2,0,23.47,70.91,3.31,599.29,5206.157,4500.0,35.0
2023-03-29 12:00:00,12,88,3,2,0,22.25,69.52,2.45,605.09,5250.333,4500.0,35.0
2023-03-29 13:00:00,13,88,3,2,0,18.73,67.83,6.55,585.06,5076.716,4500.0,35.0
2023-03-29 14:00:00,14,88,3,2,0,19.81,57.77,4.82,596.44,5207.413,4500.0,35.0
2023-03-29 15:00:00,15,88,3,2,0,20.99,61.8,2.21,482.14,4207.735,4500.0,35.0
2023-03-29 16:00:00,16,88,3,2,0,18.38,75.95,1.17,311.24,2703.995,4500.0,35.0
2023-03-29 17:00:00,17,88,3,2,0,14.61,81.05,2.08,148.09,1281.774,4963.85,35.0
2023-03-29 18:00:00,18,88,3,2,0,15.83,67.08,3.53,8.89,78.379,8888.5,3.09
2023-03-29 19:00:00,19,88,3,2,0,17.68,85.4,2.44,0.0,0.0,9175.4,0.0
2023-03-29 20:00:00,20,88,3,2,0,16.91,68.4,1.63,0.0,0.0,9431.33,0.0
2023-03-29 21:00:00,21,88,3,2,0,16.38,76.13,2.85,0.0,0.0,9258.61,0.0
2023-03-29 22:00:00,22,88,3,2,0,16.24,61.08,1.18,0.0,0.0,8716.15,0.0
2023-03-29 23:00:00,23,88,3,2,0,13.21,87.17,4.62,0.0,0.0,8583.32,0.0
2023-03-30 00:00:00,0,89,3,3,0,16.71,77.69,11.62,0.0,0.0,8358.8,0.0
2023-03-30 01:00:00,1,89,3,3,0,16.0,71.08,4.74,0.0,0.0,8548.23,0.0
2023-03-30 02:00:00,2,89,3,3,0,14.01,68.65,7.2,0.0,0.0,8642.77,0.0
2023-03-30 03:00:00,3,89,3,3,0,15.42,87.93,2.23,0.0,0.0,8669.05,0.0
2023-03-30 04:00:00,4,89,3,3,0,14.89,75.82,2.67,0.0,0.0,8411.38,0.0
2023-03-30 05:00:00,5,89,3,3,0,16.94,88.3,1.61,0.0,0.0,8278.33,0.0
2023-03-30 06:00:00,6,89,3,3,0,19.18,70.32,4.71,0.0,0.0,8744.71,0.0
2023-03-30 07:00:00,7,89,3,3,0,17.66,71.3,6.17,151.52,1312.785,4585.79,35.0
2023-03-30 08:00:00,8,89,3,3,0,19.24,73.12,2.27,334.99,2920.063,4500.0,35.0
2023-03-30 09:00:00,9,89,3,3,0,23.37,68.46,3.75,396.48,3428.254,4500.0,35.0
2023-03-30 10:00:00,10,89,3,3,0,17.46,72.65,1.35,522.77,4534.141,4500.0,35.0
2023-03-30 11:00:00,11,89,3,3,0,21.0,71.36,2.99,556.33,4815.588,4500.0,35.0
2023-03-30 12:00:00,12,89,3,3,0,22.57,73.15,1.99,607.49,5270.619,4500.0,35.0
2023-03-30 13:00:00,13,89,3,3,0,21.18,63.18,3.58,532.45,4600.465,4500.0,35.0
2023-03-30 14:00:00,14,89,3,3,0,17.88,70.96,4.73,504.14,4365.4,4500.0,35.0
2023-03-30 15:00:00,15,89,3,3,0,22.57,61.03,1.87,446.82,3883.624,4500.0,35.0
2023-03-30 16:00:00,16,89,3,3,0,20.11,72.21,1.47,324.8,2827.074,4500.0,35.0
2023-03-30 17:00:00,17,89,3,3,0,18.29,68.51,3.14,162.06,1407.829,4500.0,35.0
2023-03-30 18:00:00,18,89,3,3,0,14.78,66.5,3.19,0.0,0.0,9457.33,0.0
2023-03-30 19:00:00,19,89,3,3,0,19.25,79.64,3.08,0.0,0.0,9460.31,0.0
2023-03-30 20:00:00,20,89,3,3,0,15.73,79.89,1.55,0.0,0.0,9515.07,0.0
2023-03-30 21:00:00,21,89,3,3,0,17.52,78.78,1.56,0.0,0.0,9138.86,0.0
2023-03-30 22:00:00,22,89,3,3,0,17.73,83.84,3.83,0.0,0.0,8635.42,0.0
2023-03-30 23:00:00,23,89,3,3,0,18.29,74.41,1.11,0.0,0.0,8601.82,0.0
2023-03-31 00:00:00,0,90,3,4,0,17.23,74.84,1.59,0.0,0.0,8373.53,0.0
2023-03-31 01:00:00,1,90,3,4,0,16.88,68.5,9.25,0.0,0.0,8429.78,0.0
2023-03-31 02:00:00,2,90,3,4,0,13.69,83.29,2.36,0.0,0.0,8078.53,0.0
2023-03-31 03:00:00,3,90,3,4,0,15.88,73.95,1.38,0.0,0.0,8405.21,0.0
2023-03-31 04:00:00,4,90,3,4,0,20.03,63.27,1.52,0.0,0.0,8050.41,0.0
2023-03-31 05:00:00,5,90,3,4,0,15.81,76.2,6.8,0.0,0.0,8271.27,0.0
2023-03-31 06:00:00,6,90,3,4,0,16.61,68.4,2.15,0.0,0.0,8924.1,0.0
2023-03-31 07:00:00,7,90,3,4,0,16.36,77.19,2.93,176.69,1541.318,4500.0,35.0
2023-03-31 08:00:00,8,90,3,4,0,19.82,75.68,2.47,280.93,2428.786,4500.0,35.0
2023-03-31 09:00:00,9,90,3,4,0,19.5,72.44,1.35,498.73,4357.348,4500.0,35.0
2023-03-31 10:00:00,10,90,3,4,0,20.08,57.7,1.3,486.2,4202.837,4500.0,35.0
2023-03-31 11:00:00,11,90,3,4,0,19.72,55.77,4.24,536.6,4636.064,4500.0,35.0
2023-03-31 12:00:00,12,90,3,4,0,21.68,70.63,1.59,544.53,4700.205,4500.0,35.0
2023-03-31 13:00:00,13,90,3,4,0,23.13,67.27,12.55,599.94,5209.072,4500.0,35.0
2023-03-31 14:00:00,14,90,3,4,0,17.98,80.54,1.33,519.98,4507.732,4500.0,35.0
2023-03-31 15:00:00,15,90,3,4,0,19.43,62.81,1.61,466.44,4062.207,4500.0,35.0
2023-03-31 16:00:00,16,90,3,4,0,18.81,61.2,4.35,319.86,2781.166,4500.0,35.0
2023-03-31 17:00:00,17,90,3,4,0,16.95,62.99,3.58,179.24,1564.623,4500.0,35.0
2023-03-31 18:00:00,18,90,3,4,0,18.79,59.4,7.17,8.67,76.541,9132.16,2.93
2023-03-31 19:00:00,19,90,3,4,0,17.77,64.56,4.35,0.0,0.0,9376.49,0.0
2023-03-31 20:00:00,20,90,3,4,0,15.4,62.31,6.56,0.0,0.0,9475.92,0.0
2023-03-31 21:00:00,21,90,3,4,0,16.04,76.45,8.67,0.0,0.0,8926.85,0.0
2023-03-31 22:00:00,22,90,3,4,0,18.78,73.38,2.75,0.0,0.0,8804.43,0.0
2023-03-31 23:00:00,23,90,3,4,0,16.61,68.21,1.06,0.0,0.0,8316.97,0.0
2023-04-01 00:00:00,0,91,4,5,1,18.73,62.52,7.95,0.0,0.0,7898.07,0.0
2023-04-01 01:00:00,1,91,4,5,1,20.92,60.82,5.81,0.0,0.0,7755.41,0.0
2023-04-01 02:00:00,2,91,4,5,1,17.26,51.55,4.53,0.0,0.0,7418.15,0.0
2023-04-01 03:00:00,3,91,4,5,1,17.5,64.88,7.99,0.0,0.0,7777.17,0.0
2023-04-01 04:00:00,4,91,4,5,1,16.21,64.62,3.16,0.0,0.0,7468.22,0.0
2023-04-01 05:00:00,5,91,4,5,1,18.79,52.82,2.32,0.0,0.0,8011.51,0.0
2023-04-01 06:00:00,6,91,4,5,1,17.58,81.71,6.38,0.0,0.0,8436.99,0.0
2023-04-01 07:00:00,7,91,4,5,1,16.41,78.41,3.89,177.87,1551.143,4500.0,35.0
2023-04-01 08:00:00,8,91,4,5,1,18.19,69.53,2.9,278.12,2402.373,4500.0,35.0
2023-04-01 09:00:00,9,91,4,5,1,23.02,48.86,8.27,441.25,3831.284,4500.0,35.0
2023-04-01 10:00:00,10,91,4,5,1,20.35,75.26,7.4,576.91,5025.504,4500.0,35.0
2023-04-01 11:00:00,11,91,4,5,1,19.48,64.31,2.37,606.01,5263.081,4500.0,35.0
2023-04-01 12:00:00,12,91,4,5,1,21.54,52.84,1.38,665.53,5796.575,4500.0,35.0
2023-04-01 13:00:00,13,91,4,5,1,20.33,55.35,1.85,674.67,5890.82,4500.0,35.0
2023-04-01 14:00:00,14,91,4,5,1,20.45,60.01,2.33,639.8,5602.8,4500.0,35.0
2023-04-01 15:00:00,15,91,4,5,1,20.9,59.67,2.48,440.79,3827.319,4500.0,35.0
2023-04-01 16:00:00,16,91,4,5,1,19.77,63.77,3.91,293.46,2541.1,4500.0,35.0
2023-04-01 17:00:00,17,91,4,5,1,18.35,55.81,18.0,147.75,1277.535,4500.0,35.0
2023-04-01 18:00:00,18,91,4,5,1,16.34,83.97,6.1,0.0,0.0,8257.67,0.0
2023-04-01 19:00:00,19,91,4,5,1,13.55,82.85,6.91,0.0,0.0,8534.25,0.0
2023-04-01 20:00:00,20,91,4,5,1,18.14,66.2,3.26,0.0,0.0,8587.95,0.0
2023-04-01 21:00:00,21,91,4,5,1,20.05,81.34,3.81,0.0,0.0,8579.27,0.0
2023-04-01 22:00:00,22,91,4,5,1,17.29,71.12,4.52,0.0,0.0,7982.43,0.0
2023-04-01 23:00:00,23,91,4,5,1,18.51,69.88,6.85,0.0,0.0,8011.8,0.0
2023-04-02 00:00:00,0,92,4,6,1,17.41,65.01,5.95,0.0,0.0,7679.61,0.0
2023-04-02 01:00:00,1,92,4,6,1,16.3,80.1,5.07,0.0,0.0,7842.75,0.0
2023-04-02 02:00:00,2,92,4,6,1,17.57,78.57,2.26,0.0,0.0,7736.14,0.0
2023-04-02 03:00:00,3,92,4,6,1,17.67,72.25,1.19,0.0,0.0,7580.75,0.0
2023-04-02 04:00:00,4,92,4,6,1,19.7,62.89,6.8,0.0,0.0,7826.28,0.0
2023-04-02 05:00:00,5,92,4,6,1,17.6,52.92,5.15,0.0,0.0,8032.54,0.0
2023-04-02 06:00:00,6,92,4,6,1,20.02,76.52,2.27,0.0,0.0,8091.17,0.0
2023-04-02 07:00:00,7,92,4,6,1,18.26,67.43,12.73,170.38,1483.452,4500.0,35.0
2023-04-02 08:00:00,8,92,4,6,1,18.61,61.42,2.0,329.16,2864.615,4500.0,35.0
2023-04-02 09:00:00,9,92,4,6,1,22.52,64.06,3.25,379.14,3269.546,4500.0,35.0
2023-04-02 10:00:00,10,92,4,6,1,23.02,65.47,2.87,606.19,5291.83,4500.0,35.0
2023-04-02 11:00:00,11,92,4,6,1,21.44,55.56,2.21,649.08,5654.377,4500.0,35.0
2023-04-02 12:00:00,12,92,4,6,1,21.97,65.4,2.44,755.47,6621.252,4500.0,35.0
2023-04-02 13:00:00,13,92,4,6,1,21.75,64.56,2.29,592.58,5139.775,4500.0,35.0
2023-04-02 14:00:00,14,92,4,6,1,21.24,59.67,2.15,590.08,5144.385,4500.0,35.0
2023-04-02 15:00:00,15,92,4,6,1,19.73,62.4,4.64,417.12,3611.821,4500.0,35.0
2023-04-02 16:00:00,16,92,4,6,1,23.06,67.93,5.55,313.78,2724.162,4500.0,35.0
2023-04-02 17:00:00,17,92,4,6,1,17.9,48.66,2.27,172.26,1500.186,4500.0,35.0
2023-04-02 18:00:00,18,92,4,6,1,18.3,63.45,2.46,19.32,170.581,8174.67,7.3
2023-04-02 19:00:00,19,92,4,6,1,16.71,76.28,4.17,0.0,0.0,8600.22,0.0
2023-04-02 20:00:00,20,92,4,6,1,11.68,74.14,3.84,0.0,0.0,8800.77,0.0
2023-04-02 21:00:00,21,92,4,6,1,17.64,77.83,3.59,0.0,0.0,8094.7,0.0
2023-04-02 22:00:00,22,92,4,6,1,17.04,67.88,3.74,0.0,0.0,8271.56,0.0
2023-04-02 23:00:00,23,92,4,6,1,16.63,62.75,4.78,0.0,0.0,7767.15,0.0
2023-04-03 00:00:00,0,93,4,0,0,16.1,67.81,6.44,0.0,0.0,8543.23,0.0
2023-04-03 01:00:00,1,93,4,0,0,20.37,65.01,2.39,0.0,0.0,8353.12,0.0
2023-04-03 02:00:00,2,93,4,0,0,15.99,62.26,4.07,0.0,0.0,8519.84,0.0
2023-04-03 03:00:00,3,93,4,0,0,17.38,70.73,2.48,0.0,0.0,8295.78,0.0
2023-04-03 04:00:00,4,93,4,0,0,16.88,83.47,1.01,0.0,0.0,8500.9,0.0
2023-04-03 05:00:00,5,93,4,0,0,16.08,57.73,1.94,0.0,0.0,8666.98,0.0
2023-04-03 06:00:00,6,93,4,0,0,18.81,71.05,9.71,0.0,0.0,8964.17,0.0
2023-04-03 07:00:00,7,93,4,0,0,19.37,59.66,6.13,182.91,1596.706,4500.0,35.0
2023-04-03 08:00:00,8,93,4,0,0,18.92,63.68,0.99,289.32,2502.217,4500.0,35.0
2023-04-03 09:00:00,9,93,4,0,0,19.11,64.78,2.19,456.21,3965.587,4500.0,35.0
2023-04-03 10:00:00,10,93,4,0,0,21.91,58.54,3.0,609.97,5325.084,4500.0,35.0
2023-04-03 11:00:00,11,93,4,0,0,22.18,71.56,3.39,588.83,5104.948,4500.0,35.0
2023-04-03 12:00:00,12,93,4,0,0,21.45,65.22,2.37,688.68,6004.974,4500.0,35.0
2023-04-03 13:00:00,13,93,4,0,0,23.68,61.47,5.32,668.4,5830.527,4500.0,35.0
2023-04-03 14:00:00,14,93,4,0,0,23.48,66.33,8.29,584.53,5092.32,4500.0,35.0
2023-04-03 15:00:00,15,93,4,0,0,19.73,67.88,6.55,506.14,4422.255,4500.0,35.0
2023-04-03 16:00:00,16,93,4,0,0,22.8,63.09,2.39,347.03,3027.41,4500.0,35.0
2023-04-03 17:00:00,17,93,4,0,0,18.29,75.05,1.46,170.55,1483.998,4500.0,35.0
2023-04-03 18:00:00,18,93,4,0,0,17.27,67.72,4.77,0.0,0.0,9261.43,0.0
2023-04-03 19:00:00,19,93,4,0,0,17.7,84.06,1.36,0.0,0.0,9223.87,0.0
2023-04-03 20:00:00,20,93,4,0,0,16.18,61.19,5.16,0.0,0.0,9229.6,0.0
2023-04-03 21:00:00,21,93,4,0,0,17.71,56.79,7.81,0.0,0.0,9275.81,0.0
2023-04-03 22:00:00,22,93,4,0,0,14.79,69.23,4.53,0.0,0.0,8654.63,0.0
2023-04-03 23:00:00,23,93,4,0,0,15.27,77.28,1.74,0.0,0.0,8773.78,0.0
2023-04-04 00:00:00,0,94,4,1,0,15.94,67.51,1.84,0.0,0.0,8328.88,0.0
2023-04-04 01:00:00,1,94,4,1,0,17.88,61.55,3.45,0.0,0.0,8518.87,0.0
2023-04-04 02:00:00,2,94,4,1,0,17.09,69.12,9.64,0.0,0.0,8508.38,0.0
2023-04-04 03:00:00,3,94,4,1,0,17.3,67.76,3.61,0.0,0.0,8507.93,0.0
2023-04-04 04:00:00,4,94,4,1,0,17.42,69.15,1.7,0.0,0.0,8147.08,0.0
2023-04-04 05:00:00,5,94,4,1,0,19.33,61.53,3.1,0.0,0.0,8519.42,0.0
2023-04-04 06:00:00,6,94,4,1,0,19.03,64.57,11.79,0.0,0.0,9077.53,0.0
2023-04-04 07:00:00,7,94,4,1,0,18.28,76.03,1.37,161.05,1397.236,4500.0,35.0
2023-04-04 08:00:00,8,94,4,1,0,19.41,77.58,7.48,332.36,2892.142,4500.0,35.0
2023-04-04 09:00:00,9,94,4,1,0,19.4,64.08,2.72,512.05,4475.659,4500.0,35.0
2023-04-04 10:00:00,10,94,4,1,0,20.82,57.91,4.44,568.58,4944.55,4500.0,35.0
2023-04-04 11:00:00,11,94,4,1,0,23.68,56.42,5.81,632.34,5499.027,4500.0,35.0
2023-04-04 12:00:00,12,94,4,1,0,23.24,54.41,2.12,666.88,5804.399,4500.0,35.0
2023-04-04 13:00:00,13,94,4,1,0,22.3,72.52,6.72,637.77,5548.467,4500.0,35.0
2023-04-04 14:00:00,14,94,4,1,0,19.72,69.21,4.46,551.77,4791.831,4500.0,35.0
2023-04-04 15:00:00,15,94,4,1,0,20.61,64.76,7.59,459.4,3993.268,4500.0,35.0
2023-04-04 16:00:00,16,94,4,1,0,19.29,73.84,4.23,340.32,2964.867,4500.0,35.0
2023-04-04 17:00:00,17,94,4,1,0,18.67,70.94,10.5,173.51,1510.777,4500.0,35.0
2023-04-04 18:00:00,18,94,4,1,0,19.05,47.45,1.24,3.16,27.961,9136.93,1.07
2023-04-04 19:00:00,19,94,4,1,0,18.45,62.1,5.06,0.0,0.0,9126.6,0.0
2023-04-04 20:00:00,20,94,4,1,0,19.53,67.93,3.93,0.0,0.0,9375.78,0.0
2023-04-04 21:00:00,21,94,4,1,0,16.52,85.2,1.75,0.0,0.0,8961.56,0.0
2023-04-04 22:00:00,22,94,4,1,0,19.71,82.63,7.26,0.0,0.0,8566.52,0.0
2023-04-04 23:00:00,23,94,4,1,0,17.66,50.33,1.72,0.0,0.0,8795.36,0.0
2023-04-05 00:00:00,0,95,4,2,0,16.99,61.88,5.11,0.0,0.0,8335.17,0.0
2023-04-05 01:00:00,1,95,4,2,0,21.32,70.66,2.63,0.0,0.0,8533.6,0.0
2023-04-05 02:00:00,2,95,4,2,0,20.71,73.68,13.1,0.0,0.0,8231.69,0.0
2023-04-05 03:00:00,3,95,4,2,0,17.64,65.49,4.86,0.0,0.0,8190.71,0.0
2023-04-05 04:00:00,4,95,4,2,0,16.98,74.65,4.93,0.0,0.0,8759.99,0.0
2023-04-05 05:00:00,5,95,4,2,0,15.42,64.52,8.99,0.0,0.0,8639.6,0.0
2023-04-05 06:00:00,6,95,4,2,0,19.95,63.8,3.38,0.0,0.0,8862.64,0.0
2023-04-05 07:00:00,7,95,4,2,0,16.03,63.01,4.56,152.58,1320.014,4613.48,35.0
2023-04-05 08:00:00,8,95,4,2,0,19.85,58.71,1.52,292.36,2529.027,4500.0,35.0
2023-04-05 09:00:00,9,95,4,2,0,19.55,65.19,3.44,425.31,3683.275,4500.0,35.0
2023-04-05 10:00:00,10,95,4,2,0,23.62,73.63,3.52,560.14,4867.344,4500.0,35.0
2023-04-05 11:00:00,11,95,4,2,0,24.7,69.92,1.08,562.0,4860.125,4500.0,35.0
2023-04-05 12:00:00,12,95,4,2,0,19.51,69.52,4.4,670.46,5835.877,4500.0,35.0
2023-04-05 13:00:00,13,95,4,2,0,22.05,64.76,7.63,586.38,5080.102,4500.0,35.0
2023-04-05 14:00:00,14,95,4,2,0,21.93,68.88,5.64,572.28,4977.945,4500.0,35.0
2023-04-05 15:00:00,15,95,4,2,0,20.46,63.24,7.24,467.29,4063.906,4500.0,35.0
2023-04-05 16:00:00,16,95,4,2,0,19.1,62.23,5.05,320.48,2782.68,4500.0,35.0
2023-04-05 17:00:00,17,95,4,2,0,21.45,69.36,3.45,190.67,1667.403,4500.0,35.0
2023-04-05 18:00:00,18,95,4,2,0,17.28,64.42,1.12,5.41,48.219,8952.26,1.88
2023-04-05 19:00:00,19,95,4,2,0,20.0,59.99,1.97,0.0,0.0,9505.18,0.0
2023-04-05 20:00:00,20,95,4,2,0,15.07,73.56,3.53,0.0,0.0,9150.95,0.0
2023-04-05 21:00:00,21,95,4,2,0,19.22,59.19,2.39,0.0,0.0,9285.54,0.0
2023-04-05 22:00:00,22,95,4,2,0,19.32,72.95,1.92,0.0,0.0,9064.3,0.0
2023-04-05 23:00:00,23,95,4,2,0,17.07,75.36,16.91,0.0,0.0,8439.89,0.0
2023-04-06 00:00:00,0,96,4,3,0,15.6,62.46,7.88,0.0,0.0,8548.13,0.0
2023-04-06 01:00:00,1,96,4,3,0,16.97,61.45,12.34,0.0,0.0,8313.6,0.0
2023-04-06 02:00:00,2,96,4,3,0,16.49,80.68,2.43,0.0,0.0,8188.15,0.0
2023-04-06 03:00:00,3,96,4,3,0,19.5,73.87,3.16,0.0,0.0,8236.43,0.0
2023-04-06 04:00:00,4,96,4,3,0,17.69,70.0,2.62,0.0,0.0,8393.85,0.0
2023-04-06 05:00:00,5,96,4,3,0,20.32,66.52,1.06,0.0,0.0,8300.75,0.0
2023-04-06 06:00:00,6,96,4,3,0,19.12,70.6,4.29,0.0,0.0,8553.66,0.0
2023-04-06 07:00:00,7,96,4,3,0,19.01,71.43,2.51,188.73,1649.3,4500.0,35.0
2023-04-06 08:00:00,8,96,4,3,0,20.39,57.84,2.45,374.84,3280.314,4500.0,35.0
2023-04-06 09:00:00,9,96,4,3,0,19.1,65.77,2.09,486.44,4237.858,4500.0,35.0
2023-04-06 10:00:00,10,96,4,3,0,21.44,60.46,3.2,641.71,5612.684,4500.0,35.0
2023-04-06 11:00:00,11,96,4,3,0,22.34,70.07,5.29,630.99,5483.844,4500.0,35.0
2023-04-06 12:00:00,12,96,4,3,0,21.69,67.19,1.89,655.91,5701.323,4500.0,35.0
2023-04-06 13:00:00,13,96,4,3,0,21.28,77.87,2.7,590.49,5116.097,4500.0,35.0
2023-04-06 14:00:00,14,96,4,3,0,23.24,65.87,2.85,600.29,5232.032,4500.0,35.0
2023-04-06 15:00:00,15,96,4,3,0,19.68,69.67,3.06,413.58,3576.081,4500.0,35.0
2023-04-06 16:00:00,16,96,4,3,0,21.14,75.11,2.01,282.94,2442.817,4500.0,35.0
2023-04-06 17:00:00,17,96,4,3,0,20.95,72.86,4.59,190.48,1665.093,4500.0,35.0
2023-04-06 18:00:00,18,96,4,3,0,19.01,76.58,3.35,2.18,19.494,9377.75,0.73
2023-04-06 19:00:00,19,96,4,3,0,15.42,71.21,2.82,0.0,0.0,9598.12,0.0
2023-04-06 20:00:00,20,96,4,3,0,16.43,85.97,4.24,0.0,0.0,9323.37,0.0
2023-04-06 21:00:00,21,96,4,3,0,19.6,74.95,3.08,0.0,0.0,8946.1,0.0
2023-04-06 22:00:00,22,96,4,3,0,17.83,86.99,2.02,0.0,0.0,8886.67,0.0
2023-04-06 23:00:00,23,96,4,3,0,16.98,68.24,3.93,0.0,0.0,8616.17,0.0
2023-04-07 00:00:00,0,97,4,4,0,17.13,88.92,3.59,0.0,0.0,8565.68,0.0
2023-04-07 01:00:00,1,97,4,4,0,18.94,75.6,1.04,0.0,0.0,8022.07,0.0
2023-04-07 02:00:00,2,97,4,4,0,17.96,61.58,6.03,0.0,0.0,8233.71,0.0
2023-04-07 03:00:00,3,97,4,4,0,17.53,63.26,1.57,0.0,0.0,8457.07,0.0
2023-04-07 04:00:00,4,97,4,4,0,15.31,68.82,3.32,0.0,0.0,8429.62,0.0
2023-04-07 05:00:00,5,97,4,4,0,21.17,66.52,2.62,0.0,0.0,8887.57,0.0
2023-04-07 06:00:00,6,97,4,4,0,17.99,72.5,3.68,0.0,0.0,8607.66,0.0
2023-04-07 07:00:00,7,97,4,4,0,20.72,79.49,2.44,175.22,1525.082,4500.0,35.0
2023-04-07 08:00:00,8,97,4,4,0,22.47,68.69,3.95,306.9,2658.987,4500.0,35.0
2023-04-07 09:00:00,9,97,4,4,0,26.4,53.57,7.27,458.97,3963.605,4500.0,35.0
2023-04-07 10:00:00,10,97,4,4,0,22.95,67.64,2.46,583.1,5073.979,4500.0,35.0
2023-04-07 11:00:00,11,97,4,4,0,22.83,60.56,2.63,677.2,5904.108,4500.0,35.0
2023-04-07 12:00:00,12,97,4,4,0,20.14,62.76,2.18,721.69,6301.235,4500.0,35.0
2023-04-07 13:00:00,13,97,4,4,0,19.29,63.67,4.01,717.26,6271.893,4500.0,35.0
2023-04-07 14:00:00,14,97,4,4,0,18.35,64.4,2.84,601.43,5241.001,4500.0,35.0
2023-04-07 15:00:00,15,97,4,4,0,21.04,53.9,3.57,516.17,4509.69,4500.0,35.0
2023-04-07 16:00:00,16,97,4,4,0,18.96,67.72,1.65,348.02,3033.259,4500.0,35.0
2023-04-07 17:00:00,17,97,4,4,0,18.77,81.12,3.44,179.3,1562.106,4500.0,35.0
2023-04-07 18:00:00,18,97,4,4,0,20.62,71.81,1.14,8.49,75.062,9276.59,2.83
2023-04-07 19:00:00,19,97,4,4,0,18.2,57.57,4.51,0.0,0.0,9480.03,0.0
2023-04-07 20:00:00,20,97,4,4,0,16.44,46.19,2.24,0.0,0.0,9334.33,0.0
2023-04-07 21:00:00,21,97,4,4,0,18.76,69.04,2.61,0.0,0.0,8855.05,0.0
2023-04-07 22:00:00,22,97,4,4,0,17.42,72.58,3.58,0.0,0.0,9032.65,0.0
2023-04-07 23:00:00,23,97,4,4,0,17.74,70.29,1.76,0.0,0.0,8645.31,0.0
2023-04-08 00:00:00,0,98,4,5,1,16.58,69.7,1.79,0.0,0.0,8079.26,0.0
2023-04-08 01:00:00,1,98,4,5,1,19.83,60.08,13.97,0.0,0.0,7616.31,0.0
2023-04-08 02:00:00,2,98,4,5,1,21.32,81.68,3.29,0.0,0.0,7577.84,0.0
2023-04-08 03:00:00,3,98,4,5,1,20.7,67.67,5.8,0.0,0.0,7377.03,0.0
2023-04-08 04:00:00,4,98,4,5,1,18.7,67.4,2.24,0.0,0.0,7476.25,0.0
2023-04-08 05:00:00,5,98,4,5,1,20.09,75.41,2.98,0.0,0.0,8091.81,0.0
2023-04-08 06:00:00,6,98,4,5,1,19.48,67.66,2.14,0.0,0.0,8184.18,0.0
2023-04-08 07:00:00,7,98,4,5,1,19.95,62.06,7.61,144.49,1246.553,4500.0,35.0
2023-04-08 08:00:00,8,98,4,5,1,21.19,64.45,3.87,283.09,2443.457,4500.0,35.0
2023-04-08 09:00:00,9,98,4,5,1,19.51,71.6,2.67,416.32,3599.905,4500.0,35.0
2023-04-08 10:00:00,10,98,4,5,1,21.4,77.43,4.56,563.48,4893.75,4500.0,35.0
2023-04-08 11:00:00,11,98,4,5,1,21.5,52.37,2.22,609.06,5282.308,4500.0,35.0
2023-04-08 12:00:00,12,98,4,5,1,20.39,69.79,1.51,675.78,5879.599,4500.0,35.0
2023-04-08 13:00:00,13,98,4,5,1,23.39,70.42,6.59,665.68,5797.437,4500.0,35.0
2023-04-08 14:00:00,14,98,4,5,1,23.18,67.63,2.88,595.92,5189.375,4500.0,35.0
2023-04-08 15:00:00,15,98,4,5,1,17.69,71.06,4.15,546.75,4790.066,4500.0,35.0
2023-04-08 16:00:00,16,98,4,5,1,20.64,76.75,2.82,351.01,3059.137,4500.0,35.0
2023-04-08 17:00:00,17,98,4,5,1,19.19,76.49,4.22,159.38,1381.097,4500.0,35.0
2023-04-08 18:00:00,18,98,4,5,1,17.72,64.45,1.03,0.0,0.0,8306.67,0.0
2023-04-08 19:00:00,19,98,4,5,1,15.15,81.04,2.06,0.0,0.0,8882.13,0.0
2023-04-08 20:00:00,20,98,4,5,1,16.75,71.28,1.11,0.0,0.0,8579.76,0.0
2023-04-08 21:00:00,21,98,4,5,1,18.69,73.73,9.02,0.0,0.0,8297.96,0.0
2023-04-08 22:00:00,22,98,4,5,1,18.09,58.5,3.63,0.0,0.0,8332.78,0.0
2023-04-08 23:00:00,23,98,4,5,1,19.87,65.63,2.72,0.0,0.0,8027.96,0.0
2023-04-09 00:00:00,0,99,4,6,1,20.0,70.93,2.0,0.0,0.0,7635.0,0.0
2023-04-09 01:00:00,1,99,4,6,1,16.06,67.56,6.53,0.0,0.0,7495.97,0.0
2023-04-09 02:00:00,2,99,4,6,1,20.0,69.57,9.63,0.0,0.0,7367.57,0.0
2023-04-09 03:00:00,3,99,4,6,1,17.42,78.73,4.04,0.0,0.0,7613.93,0.0
2023-04-09 04:00:00,4,99,4,6,1,18.45,66.19,3.83,0.0,0.0,7770.33,0.0
2023-04-09 05:00:00,5,99,4,6,1,21.33,72.65,3.91,0.0,0.0,8197.59,0.0
2023-04-09 06:00:00,6,99,4,6,1,18.79,61.6,2.43,0.0,0.0,7994.26,0.0
2023-04-09 07:00:00,7,99,4,6,1,21.43,73.52,3.02,165.06,1432.587,4500.0,35.0
2023-04-09 08:00:00,8,99,4,6,1,20.47,55.77,1.11,312.06,2704.485,4500.0,35.0
2023-04-09 09:00:00,9,99,4,6,1,23.09,69.4,1.8,396.83,3423.736,4500.0,35.0
2023-04-09 10:00:00,10,99,4,6,1,22.24,68.14,4.15,530.98,4597.918,4500.0,35.0
